ID;Sand %;Clay %;Silt %;pH;EC mS/cm;O.M. %;CACO3 %;N_NO3 ppm;P ppm;K ppm;Mg ppm;Fe ppm;Zn ppm;Mn ppm;Cu ppm;B ppm;Adequação MILHO
264;0,1054;0,53723;0,5351;0,89488;0,06386;0,43167;0,52577;0,02263;0,17912;0,24113;0,08501;0,04195;0,03577;0,01354;0,16142;0,10556;0,0
1470;0,42546;0,35678;0,39259;0,47952;0,10813;0,35458;0,04239;0,21779;0,17241;0,25276;0,00618;0,01375;0,13496;0,03202;0,01794;0,07224;1,0
1709;0,43752;0,38472;0,35062;0,39224;0,11042;0,08668;0,02485;0,20539;0,12678;0,12332;0,11829;0,01337;0,13884;0,00187;0,04839;0,40714;1,0
444;0,48307;0,44408;0,24077;0,84636;0,09162;0,2538;0,10696;0,1403;0,02603;0,16157;0,07831;0,04948;0,02432;0,03367;0,03205;0,05556;0,5
1003;0,38124;0,18661;0,61778;0,43078;0,00905;0,31393;0,35205;0,10638;0,0475;0,05171;0,21337;0,29854;0,10041;0,05898;0,02479;0,11049;0,0
1078;0,3974;0,20889;0,57752;0,90897;0,02191;0,01184;0,08046;0,08579;0,03894;0,00443;0,00968;0,00053;0,05846;0,01546;0,05997;0,13318;0,0
838;0,43158;0,53437;0,19918;0,2033;0,41997;0,1109;0,13154;0,01613;0,03915;0,04671;0,20437;0,16474;0,09324;0,10974;0,08594;0,02722;0,0
1673;0,41155;0,66447;0,08295;0,5323;0,06846;0,62931;0,03701;0,17214;0,12901;0,11374;0,00057;0,01153;0,18821;0,05537;0,02284;0,29551;1,0
305;0,04246;0,59933;0,5351;0,85175;0,08005;0,49241;0,49356;0,14618;0,12924;0,62485;0,07203;0,02088;0,08667;0,00743;0,31396;0,11111;0,0
1366;0,76966;0,04261;0,36582;0,41189;0,08941;0,47974;0,0364;0,06278;0,14796;0,26859;0,00362;0,00358;0,16594;0,026;0,00209;0,39767;1,0
1458;0,40751;0,51179;0,24797;0,44754;0,99037;0,40702;0,06026;0,00254;0,01721;0,28986;0,01866;0,01317;0,1895;0,0264;0,04976;0,3587;1,0
314;0,1054;0,56828;0,5024;0,91105;0,08041;0,45119;0,54768;0,04895;0,12276;0,1634;0,04523;0,04555;0,02718;0,02719;0,03709;0,19444;0,5
150;0,32571;0,38198;0,4697;0,95687;0,07329;0,34273;0,28737;0,03063;0,01843;0,15361;0,08082;0,06126;0,03433;0,02077;0,02077;0,21111;0,5
1149;0,59211;0,51892;0,04863;0,83479;0,0119;0,05229;0,57115;0,06496;0,0624;0,01989;0,29955;0,42097;0,11618;0,10609;0,07193;0,12462;0,0
1214;0,33784;0,67844;0,14483;0,24655;0,72452;0,28482;0,26667;0,04708;0,03157;0,34384;0,15414;0,23992;0,11496;0,03432;0,08232;0,14949;0,0
575;0,23129;0,59933;0,33888;0,84367;0,09037;0,27549;0,13531;0,22912;0,02828;0,17625;0,25147;0,04577;0,02003;0,02853;0,03917;0,16111;0,5
51;0,38865;0,38198;0,40429;0,45283;0,07383;0,45336;0,0;0,02881;0,36848;0,12056;0,06679;0,70073;0,19599;0,24675;0,07626;0,17222;0,5
1453;0,40891;0,32456;0,44372;0,51234;0,00947;0,4382;0,42637;0,1814;0,0842;0,3174;0,0154;0,01401;0,18445;0,0648;0,01793;0,20438;1,0
727;0,82926;0,10254;0,24077;0,87871;0,13965;0,21475;0,05799;0,26133;0,04083;0,06487;0,03518;0,02124;0,08469;0,0237;0,0089;0,03333;0,5
834;0,09472;0,31679;0,77839;0,21347;0,03973;0,24061;0,35409;0,1219;0,00266;0,02494;0,02575;0,12246;0,11319;0,14815;0,07606;0,25186;0,0
1378;0,65986;0,14934;0,3675;0,50136;0,03743;0,66695;0,05256;0,17612;0,10746;0,08633;0,00023;0,01094;0,15256;0,03271;0,02104;0,01342;1,0
1116;0,40655;0,48419;0,27804;0,21366;0,83729;0,27624;0,469;0,04639;0,05088;0,01929;0,16577;0,30321;0,06915;0,00227;0,00672;0,16634;0,0
1167;0,42071;0,31727;0,43913;0,19575;0,01427;0,07985;0,36043;0,14482;0,02468;0,00166;0,06125;0,06406;0,11101;0,01149;0,07581;0,35869;0,0
471;0,23129;0,69248;0,24077;0,85445;0,06084;0,4859;0,28995;0,08293;0,02154;0,15483;0,15054;0,06961;0,02861;0,05984;0,03116;0,27222;0,5
972;0,48822;0,37564;0,3075;0,15287;0,68972;0,04449;0,42054;0,11309;0,01446;0,26977;0,27459;0,3078;0,09462;0,16666;0,06588;0,08331;0,0
654;0,32571;0,53723;0,30617;0,12399;0,10994;0,47505;0,01289;0,34501;0,09851;0,13586;0,14175;0,36108;0,06581;0,26934;0,05193;0,17222;0,5
400;0,29423;0,59933;0,27347;0,83288;0,05657;0,2321;0,19974;0,07928;0,02359;0,18788;0,12332;0,02951;0,01431;0,02387;0,01721;0,1;0,0
512;0,26276;0,66143;0,24077;0,66038;0,07952;0,58568;0,03866;0,06135;0,04519;0,07589;0,72571;0,21837;0,1402;0,14944;0,03027;0,13889;0,5
321;0,16834;0,78563;0,20806;0,50674;0,21917;0,44469;0,0;0,65499;0,22227;0,19278;0,35448;0,27096;0,02432;0,22282;0,06053;0,35556;0,5
20;0,35718;0,25779;0,56781;0,79515;0,09624;0,27115;0,03866;0,02084;0,04665;0,05998;0,09987;0,1881;0,05579;0,0274;0,03769;0,00556;0,5
685;0,32571;0,28884;0,56781;0,30728;0,04002;0,38395;0,02577;0,13341;0,05451;0,10404;0,15808;0,40418;0,13591;0,10202;0,07448;0,21111;0,5
36;0,6719;0,16464;0,33888;0,96496;0,08717;0,36659;0,17784;0,06724;0,04037;0,13158;0,07747;0,03453;0,28183;0,019;0,02107;0,05556;0,5
903;0,29921;0,78083;0,07713;0,90595;0,70267;0,29969;0,06188;0,02379;0,03483;0,05378;0,01444;0,00291;0,19232;0,11173;0,08023;0,13875;0,0
828;0,65133;0,43108;0,07961;0,13656;0,00685;0,12457;0,20789;0,13756;0,02142;0,04633;0,32111;0,41675;0,03746;0,00104;0,00253;0,04349;0,0
1678;0,6191;0,4613;0,08127;0,46604;0,03051;0,38625;0,05533;0,22579;0,1579;0,14245;0,00739;0,01778;0,17899;0,09113;0,01701;0,35977;1,0
408;0,42012;0,38198;0,37158;0,84906;0,0708;0,42082;0,23582;0,00548;0,02458;0,05692;0,09506;0,0707;0,04149;0,0341;0,027;0,23333;0,5
921;0,4016;0,4406;0,3291;0,64074;0,80441;0,11729;0,32605;0,05586;0,01714;0,01156;0,00515;0,10986;0,11501;0,12996;0,04661;0,01685;0,0
538;0,35718;0,63038;0,17536;0,74394;0,10656;0,38612;0,05541;0,19774;0,12534;0,15728;0,50586;0,0983;0,06724;0,05074;0,02047;0,14444;0,5
759;0,26276;0,31989;0,60051;0,85984;0,16829;0,50325;0,28737;0,44297;0,24685;0,72215;0,06554;0,03546;0,14077;0,01672;0,02703;0,10556;0,5
1063;0,61128;0,17273;0,39334;0,18456;0,00711;0,10722;0,24429;0,11877;0,10053;0,04952;0,1212;0,21007;0,04757;0,11855;0,00406;0,07089;0,0
1200;0,24451;0,49579;0,4342;0,8337;0,01638;0,26356;0,19724;0,16193;0,00947;0,00426;0,04264;0,01701;0,11753;0,04499;0,02343;0,15564;0,0
246;0,16834;0,66143;0,33888;0,75202;0,06386;0,26464;0,01933;0,08807;0,04572;0,16034;0,11516;0,08788;0,07296;0,0517;0,03145;0,05556;0,5
1417;0,3324;0,43199;0,41007;0,44984;0,03196;0,43484;0,48685;0,21402;0,07897;0,08805;0,29075;0,01754;0,1697;0,08841;0,02266;0,28987;1,0
1128;0,55167;0,14058;0,48916;0,32135;0,77687;0,14344;0,33572;0,13086;0,00612;0,30149;0,10093;0,00499;0,06557;0,13899;0,10253;0,27175;0,0
785;0,30226;0,2853;0,59589;0,72085;0,02222;0,43574;0,08349;0,13921;0,06212;0,00604;0,37858;0,0145;0,08337;0,14149;0,0753;0,38991;0,0
1629;0,61777;0,36363;0,18552;0,16282;0,98641;0,36858;0,02125;0,18105;0,16252;0,04636;0,00519;0,00285;0,14393;0,01557;0,05272;0,32716;1,0
490;0,23129;0,56828;0,37158;0,84906;0,06457;0,48156;0,31572;0,18272;0,04718;0,17625;0,03539;0,07048;0,11731;0,10935;0,04362;0,01111;0,5
155;0,19982;0,35093;0,63322;0,98113;0,05408;0,20174;0,38402;0,02739;0,01764;0,06671;0,04879;0,04757;0,02718;0,00112;0,03412;0,16111;0,0
962;0,66759;0,42283;0,07141;0,55638;0,00683;0,19039;0,03867;0,04385;0,029;0,04596;0,14468;0,00656;0,10584;0,12743;0,00721;0,06903;0,0
854;0,40491;0,42853;0,33837;0,66386;0,44449;0,66206;0,54164;0,10187;0,02711;0,05138;0,17991;0,02337;0,1676;0,00465;0,09437;0,16611;0,0
1312;0,39542;0,33319;0,44864;0,51111;0,01878;0,40855;0,19188;0,22191;0,08978;0,22083;0,01363;0,00529;0,14576;0,07674;0,01669;0,3518;1,0
626;0,26276;0,59933;0,30617;0,04852;0,02508;0,3167;0,01031;0,04308;0,07109;0,17319;0,29334;0,3978;0,05293;0,22052;0,03591;0,41667;0,5
686;0,38865;0,28884;0,5024;0,36388;0,06191;0,3449;0,0232;0,15017;0,05497;0,08323;0,11474;0,2552;0,09585;0,10849;0,05727;0,16111;0,5
1462;0,38547;0,38933;0,39985;0,41505;0,08479;0,67011;0,00211;0,1049;0,15271;0,10806;0,01295;0,11618;0,13079;0,07309;0,09305;0,12637;1,0
570;0,4516;0,41303;0,30617;0,84367;0,05977;0,40564;0,13918;0,06135;0,044;0,15789;0,10678;0,02466;0,0329;0,02971;0,03472;0,17222;0,5
1778;0,53558;0,45012;0,17984;0,47602;0,05809;0,16144;0,02108;0,17412;0,07619;0,15576;0,00076;0,01046;0,16237;0,00452;0,03412;0,31561;1,0
18;0,35718;0,47513;0,33888;0,88949;0,09535;0,4295;0,31959;0,01644;0,08622;0,15667;0,12961;0,05772;0,02289;0,04148;0,01958;0,01111;0,5
128;0,26276;0,66143;0,24077;0,55256;0,09677;0,42082;0,0;0,05006;0,08147;0,09425;0,51068;0,51181;0,07439;0,14232;0,0819;0,11111;0,5
1347;0,52261;0,22687;0,42847;0,40487;0,07739;0,56017;0,06036;0,22922;0,11664;0,08605;0,01026;0,0011;0,16449;0,0764;0,04549;0,37349;1,0
1280;0,63873;0,3758;0,15093;0,45864;0,0896;0,63803;0,01357;0,18379;0,0486;0,24849;0,00493;0,01418;0,16086;0,03083;0,02423;0,30415;1,0
1835;0,51422;0,3676;0,28896;0,40858;0,07511;0,5776;0,05105;0,18928;0,10457;0,11606;0,00313;0,00804;0,14306;0,07868;0,03873;0,25515;1,0
928;0,51012;0,18975;0,48054;0,17819;0,76063;0,13541;0,04053;0,15021;0,04202;0,04703;0,28984;0,32862;0,12738;0,08192;0,09114;0,04129;0,0
981;0,45222;0,48589;0,22879;0,15749;0,71452;0,39387;0,10555;0,15696;0,00924;0,02484;0,32326;0,0314;0,03477;0,00203;0,10145;0,01626;0,0
1831;0,73784;0,0377;0,40406;0,37397;0,07935;0,50281;0,3543;0,19442;0,15511;0,16721;0,01316;0,00327;0,13832;0,03427;0,0342;0,31252;1,0
191;0,38865;0,59933;0,17536;0,8841;0,04856;0,35575;0,0683;0,03836;0,03257;0,08078;0,62123;0,16518;0,05007;0,02275;0,01098;0,03889;0,5
1140;0,88232;0,16629;0,11847;0,65137;0,00544;0,06487;0,52776;0,12644;0,07264;0,02662;0,06679;0,04416;0,00237;0,12902;0,07357;0,41156;0,0
993;0,41858;0,44462;0,3072;0,20624;0,62894;0,05633;0,19021;0,05794;0,0659;0,031;0,03711;0,4242;0,11864;0,11303;0,00027;0,20881;0,0
1822;0,43736;0,45534;0,27641;0,77157;0,02745;0,58097;0,04549;0,21097;0,11815;0,04061;0,00345;0,01396;0,1343;0,08586;0,00373;0,3027;1,0
1552;0,50921;0,48628;0,16916;0,24544;0,10915;0,46396;0,00657;0,18073;0,18485;0,27027;0,00114;0,00644;0,17232;0,04965;0,0299;0,37552;1,0
607;0,60896;0,22674;0,33888;0,81402;0,07151;0,31236;0,4317;0,13631;0,04275;0,12852;0,06491;0,04277;0,05722;0,01386;0,02582;0,28889;0,5
181;0,26276;0,75458;0,14265;0,62264;0,06386;0,36226;0,0;0,05444;0,03931;0,09241;0,71357;0,25127;0,04864;0,0706;0,02493;0,24444;0,5
302;0,29423;0,38198;0,5024;0,85175;0,08059;0,48156;0,33247;0,09465;0,05127;0,25887;0,07684;0,03063;0,0957;0,01697;0,13518;0,16111;0,0
497;0,29423;0,63038;0,24077;0,84097;0,06315;0,4013;0,10696;0,07413;0,0189;0,05202;0,08647;0,14195;0,05436;0,1048;0,03116;0,03333;0,0
1588;0,33815;0,4438;0,39165;0,51884;0,11553;0,61759;0,00617;0,2245;0,07651;0,15286;0,00039;0,01012;0,14504;0,02211;0,02692;0,41012;1,0
1601;0,38197;0,34197;0,45338;0,53196;0,13066;0,01627;0,06074;0,17595;0,14732;0,07446;0,00558;0,00855;0,17425;0,00292;0,0179;0,20912;1,0
1557;0,62347;0,26934;0,27892;0,28429;0,02217;0,41016;0,06124;0,17018;0,14399;0,18338;0,01678;0,00063;0,16101;0,07459;0,01533;0,30838;1,0
1630;0,57895;0,38268;0,2058;0,52831;0,11324;0,42958;0,04305;0,0546;0,12211;0,30153;0,00392;0,28923;0,19256;0,02616;0,09169;0,19272;1,0
518;0,48307;0,35093;0,33888;0,85175;0,06831;0,3449;0,26418;0,07488;0,03053;0,09547;0,04481;0,05597;0,03863;0,04063;0,01424;0,01111;0,5
1851;0,62393;0,37344;0,1688;0,48849;0,0825;0,55509;0,04568;0,22401;0,16856;0,29607;0,00969;0,00762;0,14406;0,07755;0,05157;0,29881;1,0
1070;0,84006;0,15987;0,16916;0,22606;0,35793;0,02341;0,64654;0,02278;0,06829;0,00567;0,39945;0,36209;0,01507;0,12311;0,08386;0,06095;0,0
477;0,4516;0,53723;0,17536;0,62264;0,09713;0,19089;0,05541;0,07048;0,07691;0,11261;0,06491;0,26883;0,02432;0,11138;0,03887;0,21111;0,5
158;0,23129;0,47513;0,4697;0,94555;0,04892;0,44252;0,33247;0,08584;0,0812;0,57589;0,02617;0,02864;0,11302;0,02382;0,31751;0,22778;0,5
1244;0,22097;0,53739;0,41484;0,25987;0,00244;0,26255;0,21656;0,1568;0,07074;0,02886;0,31875;0,02261;0,0187;0,04383;0,00059;0,21948;0,0
1196;0,13106;0,92212;0,10304;0,17608;0,01625;0,12537;0,66917;0,0564;0,03256;0,02725;0,39445;0,4143;0,01789;0,00878;0,07027;0,03459;0,0
17;0,19982;0,56828;0,40429;0,8814;0,10318;0,36226;0,27448;0,00731;0,09845;0,13097;0,15976;0,04179;0,02146;0,03822;0,02463;0,03889;0,5
1073;0,39851;0,18103;0,60571;0,9982;0,74016;0,17777;0,1476;0,03327;0,03532;0,0071;0,11768;0,14082;0,01932;0,09859;0,00454;0,22148;0,0
1838;0,45017;0,39135;0,3305;0,40204;0,07232;0,46228;0,04127;0,18134;0,15729;0,21178;0,00514;0,00079;0,1467;0,03887;0,02616;0,36171;1,0
547;0,19982;0,63038;0,33888;0,83288;0,08397;0,48807;0,28737;0,14179;0,25345;0,28029;0,06491;0,05624;0,10157;0,03276;0,02196;0,17222;0,5
659;0,54601;0,31989;0,30617;0,38544;0,14303;0,3731;0,01031;0,17616;0,15712;0,07528;0,11872;0,52589;0,11588;0,1685;0,07745;0,13333;0,5
1522;0,19656;0,36332;0,62356;0,78269;0,03247;0,68483;0,00295;0,21824;0,10902;0,30873;0,00777;0,01113;0,13807;0,07846;0,05243;0,00932;1,0
1020;0,36412;0,07339;0,75482;0,22702;0,01708;0,33838;0,11183;0,03516;0,02675;0,04998;0,00626;0,26265;0,10426;0,00528;0,04852;0,16154;0,0
1558;0,58685;0,08558;0,51054;0,47801;0,12533;0,61773;0,00106;0,18392;0,19217;0,04432;0,00343;0,00639;0,15714;0,0882;0,01012;0,15603;1,0
960;0,64739;0,1681;0,3607;0,25222;0,70332;0,12694;0,2381;0,14803;0,07115;0,03135;0,00192;0,00598;0,1596;0,15004;0,00456;0,09023;0,0
1755;0,45501;0,21808;0,50797;0,48312;0,06693;0,60114;0,00859;0,20617;0,16828;0,24598;0,00942;0,31179;0,13348;0,00673;0,02241;0,27317;1,0
284;0,48307;0,13359;0,56781;0,46092;0,22166;0,24729;0,0;0,14801;0,1634;0,08262;0,03664;0,39169;0,40343;0,08029;0,22077;0,36667;0,5
798;0,47449;0,35147;0,34723;0,21691;0,85684;0,06483;0,63028;0,19204;0,02041;0,00324;0,24723;0,01009;0,08207;0,14337;0,05548;0,15665;0,0
1736;0,44383;0,44261;0,2831;0,31708;0,04992;0,60383;0,04488;0,08943;0,12923;0,12321;0,00976;0,00404;0,10905;0,16464;0,01983;0,32407;1,0
226;0,29423;0,35093;0,5351;0,90296;0,06226;0,21909;0,18041;0,04895;0,04024;0,06426;0,06072;0,06344;0,02146;0,0198;0,06825;0,1;0,0
27;0,23129;0,72353;0,20806;0,87332;0,08735;0,34273;0,05155;0,00581;0,0483;0,20379;0,32747;0,14636;0,04149;0,04662;0,06083;0,01667;0,0
1654;0,53714;0,40802;0,22257;0,29162;0,0843;0,6071;0,00332;0,22691;0,1892;0,19198;0,00454;0,00102;0,14561;0,07638;0,0798;0,3717;1,0
438;0,42012;0,31989;0,43699;0,86523;0,06795;0,25163;0,51289;0,12021;0,01923;0,08201;0,04523;0,04932;0,02003;0,02853;0,01691;0,1;0,5
1815;0,3723;0,39574;0,40679;0,42665;0,04752;0,47909;0,17125;0,10925;0,08655;0,23274;0,01145;0,00805;0,13362;0,05598;0,07604;0,39058;1,0
1389;0,60295;0,3946;0,16832;0,32098;0,06249;0,43796;0,02695;0,20806;0,18691;0,31099;0,01766;0,00412;0,12991;0,0368;0,01533;0,34395;1,0
230;0,19982;0,69248;0,27347;0,86523;0,07827;0,3449;0,48969;0,01751;0,11503;0,18605;0,09129;0,04064;0,35622;0,03195;0,05757;0,10556;0,0
38;0,48307;0,31989;0,37158;0,89218;0,06582;0,24946;0,06186;0,03395;0,0442;0,09364;0,1026;0,07845;0,06438;0,03613;0,02493;0,0;0,5
750;0,19982;0,78563;0,17536;0,71698;0,07151;0,46855;0,08119;0,06757;0,08305;0,28703;0,42127;0,11789;0,03505;0,0805;0,03392;0,05;0,5
1046;0,1353;0,48376;0,56036;0,84413;0,98633;0,21264;0,58427;0,22217;0,02851;0,02054;0,05503;0,1889;0,0982;0,01274;0,00153;0,1256;0,0
1399;0,36942;0,44651;0,35631;0,40254;0,02871;0,43417;0,05157;0,21234;0,16889;0,26694;0,00457;0,00899;0,15868;0,1227;0,01666;0,1664;1,0
470;0,29423;0,59933;0,27347;0,84367;0,05657;0,43167;0,43814;0,03246;0,01374;0,14015;0,1273;0,09689;0,01717;0,0372;0,02522;0,25;0,5
1828;0,57476;0,37233;0,22106;0,3889;0,04794;0,12219;0,03967;0,17097;0,11212;0,27832;0,01186;0,00563;0,16906;0,06359;0,02061;0,38837;1,0
1834;0,55036;0,30068;0,32188;0,35703;0,04163;0,65277;0,47076;0,19367;0,151;0,06977;0,00639;0,01551;0,13691;0,00269;0,03538;0,39763;1,0
688;0,32571;0,47513;0,37158;0,81402;0,07365;0,2039;0,13273;0,07272;0,02834;0,22766;0,09464;0,04544;0,09299;0,03715;0,05045;0,05;0,5
1720;0,43792;0,41931;0,31378;0,29543;0,0464;0,42359;0,03871;0,22839;0,14761;0,16972;0,01267;0,1621;0,02653;0,04492;0,05233;0,38906;1,0
640;0,51454;0,19569;0,4697;0,20485;0,05088;0,18872;0,00644;0,13847;0,06482;0,02448;0,05067;0,4164;0,07439;0,12284;0,07092;0,25556;0,0
1604;0,45104;0,43749;0,28099;0,35073;0,09458;0,37904;0,04884;0,19234;0,02739;0,28821;0,0091;0,01284;0,18756;0,09076;0,02704;0,36189;1,0
1219;0,58372;0,50561;0,07136;0,22276;0,20963;0,18113;0,57805;0,07564;0,0498;0,01093;0,00259;0,35222;0,01509;0,00377;0,03308;0,15452;0,0
1159;0,62905;0,37738;0,15933;0,16727;0,1292;0,27022;0,40316;0,01981;0,06734;0,03837;0,07992;0,30517;0,05698;0,15318;0,00804;0,15551;0,0
1416;0,48221;0,26112;0,43438;0,2743;0,11377;0,6628;0,0566;0,167;0,08484;0,20473;0,00447;0,00365;0,16662;0,06963;0,02694;0,37227;1,0
1551;0,61336;0,31844;0,23772;0,49011;0,03355;0,48353;0,01148;0,10469;0,1413;0,17034;0,01626;0,01624;0,12988;0,13855;0,02774;0,28588;1,0
1301;0,50644;0,5238;0,13251;0,49441;0,07287;0,63335;0,05218;0,08873;0,14753;0,26037;0,28743;0,00428;0,13104;0,02867;0,03834;0,29597;1,0
1702;0,32311;0,59837;0,24448;0,42566;0,05698;0,49873;0,00441;0,21197;0,15331;0,06886;0,01285;0,00357;0,17578;0,05586;0,01283;0,3502;1,0
801;0,56305;0,50918;0,08909;0,68776;0,00917;0,37456;0,49369;0,13278;0,04028;0,05322;0,27203;0,35505;0,02465;0,06651;0,06769;0,38295;0,0
161;0,32571;0,44408;0,40429;0,95957;0,06956;0,55748;0,53479;0,06027;0,08041;0,112;0,00712;0,0377;0,03147;0,03575;0,02047;0,02056;0,5
957;0,50982;0,59453;0,05451;0,68953;0,42961;0,06198;0,49515;0,07559;0,01857;0,00512;0,00549;0,3272;0,01119;0,00374;0,00194;0,36874;0,0
1187;0,85834;0,1303;0,18131;0,18845;0,91709;0,19198;0,19452;0,16002;0,01027;0,03577;0,07487;0,0809;0,03688;0,12907;0,00437;0,10296;0,0
822;0,47028;0,65686;0,02993;0,68866;0,8641;0,48635;0,50151;0,07646;0,03076;0,03026;0,2908;0,00859;0,18567;0,17899;0,09064;0,29425;0,0
1575;0,39604;0,34243;0,43827;0,55067;0,04384;0,2943;0,06207;0,18432;0,11417;0,33193;0,01243;0,00319;0,14539;0,08224;0,00032;0,12225;1,0
878;0,80321;0,16786;0,19903;0,16842;0,76887;0,05899;0,42188;0,04898;0,17668;0,25155;0,27607;0,15472;0,12439;0,11396;0,08613;0,37868;0,0
914;0,29277;0,14904;0,74928;0,68357;0,05156;0,2949;0,21287;0,15872;0,17028;0,01613;0,34631;0,29478;0,02377;0,01065;0,00742;0,09838;0,0
153;0,01098;0,53723;0,63322;0,93531;0,0756;0,71367;0,51289;0,10485;0,09508;0,30906;0,07161;0,06808;0,08584;0,016;0,08665;0,23889;0,5
1714;0,37648;0,40832;0,3892;0,30991;0,30875;0,50817;0,47481;0,20463;0,08068;0,32875;0,00043;0,00831;0,00124;0,03268;0,0405;0,39094;1,0
1660;0,38073;0,32864;0,46871;0,28336;0,10773;0,43295;0,00675;0,18763;0,19963;0,30438;0,00174;0,01819;0,16243;0,1306;0,01391;0,39899;1,0
510;0,16834;0,81668;0,17536;0,59569;0,08094;0,25597;0,04897;0,08401;0,01566;0,18482;0,81742;0,31602;0,09871;0,14505;0,03383;0,21667;0,0
1136;0,15823;0,59676;0,41751;0,80209;0,01464;0,14579;0,64093;0,10631;0,01931;0,25584;0,32529;0,01345;0,14726;0,00112;0,06607;0,03976;0,0
1251;0,48675;0,27139;0,41884;0,40558;0,00128;0,37898;0,01879;0,1795;0,05164;0,10562;0,05045;0,01447;0,13847;0,04223;0,00796;0,3444;1,0
1559;0,46041;0,38122;0,33053;0,31966;0,03599;0,4028;0,06351;0,1971;0,12052;0,26271;0,00672;0,36056;0,16135;0,06139;0,06356;0,30615;1,0
104;0,16834;0,50618;0,5024;0,71698;0,09179;0,52061;0,4317;0,08335;0,09012;0,26438;0,08731;0,10703;0,0372;0,01424;0,05193;0,25;0,5
1446;0,52621;0,45096;0,18869;0,78413;0,10712;0,22935;0,04287;0,06726;0,00606;0,14958;0,00324;0,00158;0,14055;0,01579;0,02725;0,41408;1,0
1444;0,57902;0,23593;0,3603;0,49784;0,43634;0,4497;0,05266;0,21812;0,10501;0,32066;0,00487;0,01658;0,04774;0,07062;0,05845;0,2883;1,0
587;0,23129;0,56828;0,37158;0,77358;0,07952;0,30152;0,12629;0,17325;0,03733;0,20318;0,20352;0,05903;0,03577;0,03661;0,03917;0,07778;0,5
1652;0,3364;0,42703;0,41114;0,37697;0,10624;0,52365;0,03796;0,2251;0,18965;0,17238;0,00642;0,00756;0,17313;0,0326;0,01792;0,30204;1,0
1144;0,42277;0,45079;0,29636;0,72951;0,0042;0,03392;0,28931;0,08553;0,00205;0,05177;0,20599;0,28398;0,0148;0,00884;0,00057;0,08705;0,0
54;0,29423;0,44408;0,43699;0,22911;0,03024;0,34924;0,0;0,0347;0,07182;0,0355;0,067;0,25716;0,12876;0,63405;0,04006;0,23333;0,5
152;0,01098;0,41303;0,76404;0,9407;0,07471;0,6269;0,54124;0,08077;0,14133;0,24235;0,05674;0,0365;0,08441;0,00947;0,36795;0,21667;0,0
404;0,35718;0,35093;0,4697;0,85445;0,05443;0,32321;0,40979;0,00108;0,02808;0,05263;0,02638;0,03535;0,04006;0,02286;0,0178;0,13333;0,5
1810;0,48869;0,25648;0,43253;0,50313;0,12332;0,66703;0,04907;0,21457;0,02145;0,22177;0,01639;0,01726;0,18616;0,09236;0,01671;0,39302;1,0
208;0,16834;0,59933;0,40429;0,86523;0,06244;0,29284;0,1933;0,04713;0,04744;0,14137;0,02471;0,04211;0,0329;0,01247;0,0276;0,03889;0,0
1767;0,40999;0,32932;0,43759;0,48173;0,09123;0,40432;0,03964;0,17526;0,19734;0,08627;0,01835;0,0108;0,15989;0,02353;0,02894;0,38179;1,0
1123;0,52137;0,31315;0,33887;0,8683;0,00163;0,06609;0,63867;0,05741;0,00229;0,04771;0,11317;0,03878;0,01344;0,01389;0,00684;0,12587;0,0
1636;0,61413;0,33855;0,21573;0,3963;0,05351;0,5791;0,04749;0,2016;0,16057;0,32858;0,01537;0,00793;0,13752;0,02448;0,00956;0,26473;1,0
9;0,31312;0,61175;0,24077;0,4221;0,04732;0,39698;0,0;0,02767;0,05912;0,10955;0,22927;0,31373;0,05694;0,1594;0,02837;0,19444;0,5
1015;0,27315;0,43316;0,47041;0,85935;0,01647;0,25032;0,33131;0,18816;0,00916;0,0182;0,0075;0,44795;0,0345;0,16872;0,0267;0,07283;0,0
1677;0,54585;0,3468;0,278;0,1359;0,06588;0,21301;0,48571;0,21465;0,1236;0,18411;0,01781;0,01376;0,16143;0,01497;0,01054;0,28315;1,0
1061;0,95844;0,08151;0,12868;0,3123;0,01584;0,06379;0,33306;0,14337;0,04229;0,03866;0,02502;0,26078;0,10484;0,14783;0,08894;0,01984;0,0
453;0,26276;0,50618;0,40429;0,8248;0,0813;0,2603;0,24227;0,0782;0,08966;0,16524;0,09171;0,04921;0,21888;0,0403;0,02967;0,12222;0,5
254;0,16834;0,53723;0,4697;0,87332;0,11385;0,44252;0,30928;0,10708;0,07301;0,2093;0,07998;0,06579;0,103;0,04121;0,08487;0,72222;0,5
1328;0,67887;0,40052;0,08318;0,50237;0,10837;0,62515;0,02597;0,22483;0,09009;0,23661;0,10233;0,00367;0,161;0,06938;0,03821;0,13452;1,0
897;0,15538;0,25638;0,77899;0,1379;0,08827;0,46961;0,0388;0,07525;0,00515;0,02591;0,16579;0,33207;0,13626;0,00963;0,00443;0,20096;0,0
1622;0,31595;0,27966;0,58761;0,4733;0,03874;0,57351;0,53105;0,19728;0,18051;0,31601;0,01428;0,00571;0,17484;0,01654;0,05252;0,2747;1,0
881;0,24148;0,40486;0,53313;0,33894;0,79114;0,2763;0,01624;0,19335;0,06777;0,02056;0,09549;0,05713;0,11614;0,14483;0,05432;0,10695;0,0
