ID;Sand %;Clay %;Silt %;pH;EC mS/cm;O.M. %;CACO3 %;N_NO3 ppm;P ppm;K ppm;Mg ppm;Fe ppm;Zn ppm;Mn ppm;Cu ppm;B ppm;Adequação MILHO
158;0,23333;0,51724;0,48148;0,94555;0,0257;0,44252;0,33247;0,08584;0,0812;0,57589;0,02617;0,02864;0,11302;0,02382;0,31751;0,22778;0,5
678;0,76667;0,06897;0,37037;0,36658;0,03208;0,30369;0,01289;0,03869;0,26607;0,0459;0,03057;0,20866;0,13162;0,19124;0,04332;0,23889;0,5
172;0,13333;0,86207;0,22222;0,6442;0,02315;0,42516;0,03608;0,05371;0,04592;0,12485;0,4309;0,24778;0,103;0,12487;0,12315;0,10556;0,0
17;0,2;0,62069;0,40741;0,8814;0,08128;0,36226;0,27448;0,00731;0,09845;0,13097;0,15976;0,04179;0,02146;0,03822;0,02463;0,03889;0,5
49;0,06667;0,48276;0,7037;0,92722;0,05158;0,34273;0,52835;0,04416;0,12567;0,22093;0,09359;0,06475;0,20458;0,00616;0,05638;0,03889;0,0
757;0,23333;0,2069;0,81481;0,91375;0,03991;0,50759;0,44201;0,10817;0,02834;0,10588;0,02785;0,04528;0,01974;0,01796;0,01656;0,02778;0,0
717;0,5;0,27586;0,44444;0,89218;0,05796;0,3449;0,12887;0,09862;0,0146;0,10159;0,0513;0,02776;0,01516;0,00988;0,08261;0,08889;0,0
4;0,8;0,24138;0,14815;0,86631;0,04028;0,07556;0,08763;0,03347;0,0344;0,05202;0,0559;0,08134;0,22031;0,01424;0,01881;0,22222;0,5
724;0,5;0,31034;0,40741;0,87601;0,05559;0,34924;0,05799;0,11365;0,00654;0,11628;0,11977;0,0479;0,02775;0,02527;0,02415;0,38333;0,5
552;0,7;0,13793;0,37037;0,88679;0,03809;0,48807;0,20619;0,01204;0,14298;0,03856;0,01424;0,03737;0,04292;0,01236;0,00979;0,17778;0,5
317;0,2;0,65517;0,37037;0,87332;0,05358;0,33189;0,21392;0,08477;0,08556;0,18911;0,20477;0,05019;0,06009;0,02494;0,06736;0,09444;0,0
550;0,63333;0,13793;0,44444;0,89757;0,05941;0,36443;0,18686;0,03063;0,0701;0,14198;0,03183;0,03622;0,04578;0,04566;0,03027;0,17222;0,5
481;0,16667;0,86207;0,18519;0,81671;0,04811;0,43167;0,41237;0,05736;0,03059;0,25581;0,11956;0,11511;0,03147;0,07306;0,03501;0,06111;0,5
448;0,53333;0,51724;0,14815;0,58221;0,10334;0,2538;0,07474;0,10526;0,08272;0,08752;0,06742;0,25416;0,03004;0,0615;0,02908;0,16111;0,5
721;0,26667;0,68966;0,25926;0,67655;0,09149;0,18655;0,07732;0,07596;0,0368;0,19339;0,63296;0,25225;0,01502;0,08543;0,06249;0,18333;0,0
284;0,5;0,13793;0,59259;0,46092;0,20266;0,24729;0,0;0,14801;0,1634;0,08262;0,03664;0,39169;0,40343;0,08029;0,22077;0,36667;0,5
97;0,5;0,24138;0,48148;0,97844;0,04939;0,18438;0,12887;0,01901;0,0224;0,05263;0,0245;0,03399;0,01144;0,01092;0,01276;0,21111;0,0
286;0,5;0,0;0,74074;0,59569;0,0862;0,28633;0,0;0,07564;0,23356;0,13525;0,0892;0,34193;0,15165;0,0926;0,10534;0,09444;0,5
524;0,63333;0,37931;0,18519;0,86253;0,04538;0,41866;0,51546;0,04126;0,03376;0,27846;0,09317;0,06841;0,05436;0,03608;0,01632;0,11667;0,5
226;0,3;0,37931;0,55556;0,90296;0,03937;0,21909;0,18041;0,04895;0,04024;0,06426;0,06072;0,06344;0,02146;0,0198;0,06825;0,1;0,0
27;0,23333;0,7931;0,18519;0,87332;0,06506;0,34273;0,05155;0,00581;0,0483;0,20379;0,32747;0,14636;0,04149;0,04662;0,06083;0,01667;0,0
617;0,43333;0,44828;0,33333;0,37197;0,04101;0,29501;0,01675;0,18927;0,11569;0,13953;0,13819;0,21543;0,06152;0,15078;0,0543;0,06111;0,5
264;0,1;0,58621;0,55556;0,89488;0,04101;0,43167;0,52577;0,02263;0,17912;0,24113;0,08501;0,04195;0,03577;0,01354;0,16142;0,10556;0,0
438;0,43333;0,34483;0,44444;0,86523;0,0452;0,25163;0,51289;0,12021;0,01923;0,08201;0,04523;0,04932;0,02003;0,02853;0,01691;0,1;0,5
51;0,4;0,41379;0,40741;0,45283;0,05121;0,45336;0,0;0,02881;0,36848;0,12056;0,06679;0,70073;0,19599;0,24675;0,07626;0,17222;0,5
365;0,56667;0,27586;0,37037;0,42857;0,08475;0,46855;0,01675;0,18164;0,05616;0,09119;0,1629;0,47008;0,08011;0,18043;0,05193;0,36667;1,0
230;0,2;0,75862;0,25926;0,86523;0,05577;0,3449;0,48969;0,01751;0,11503;0,18605;0,09129;0,04064;0,35622;0,03195;0,05757;0,10556;0,0
38;0,5;0,34483;0,37037;0,89218;0,04301;0,24946;0,06186;0,03395;0,0442;0,09364;0,1026;0,07845;0,06438;0,03613;0,02493;0,0;0,5
752;0,5;0,58621;0,11111;0,76819;0,0452;0,5705;0,07732;0,07637;0,29072;0,44859;0,97341;0,25269;0,15608;0,03837;0,02077;0,15;0,5
375;0,36667;0,62069;0,22222;0,74124;0,08074;0,39913;0,02964;0,17209;0,10426;0,46512;0,22571;0,06694;0,07582;0,07038;0,06795;0,41111;0,5
470;0,3;0,65517;0,25926;0,84367;0,03353;0,43167;0,43814;0,03246;0,01374;0,14015;0,1273;0,09689;0,01717;0,0372;0,02522;0,25;0,5
754;0,5;0,37931;0,33333;0,89218;0,06452;0,41866;0,15206;0,02955;0,02352;0,21909;0,07182;0,0186;0,04177;0,03924;0,0254;0,06667;0,5
666;0,96667;0,06897;0,14815;0,91105;0,02952;0,08243;0,1933;0,04458;0,01691;0,0257;0,01675;0,02389;0,02861;0,01129;0,0089;0,03889;0,0
580;0,5;0,41379;0,2963;0,68733;0,0667;0,32104;0,0451;0,07413;0,11001;0,1989;0,31219;0,06819;0,03004;0,05379;0,04332;0,16111;0,5
195;0,43333;0,55172;0,22222;0,81671;0,03007;0,32538;0,0683;0,04529;0,01282;0,08384;0,52345;0,11161;0,03147;0,02286;0,00801;0,02778;0,0
668;0,43333;0,48276;0,2963;0,01617;0,00529;0,31887;0,00644;0,07305;0,02643;0,23623;0,15327;0,31815;0,06438;0,1299;0,02166;0,27222;0,5
677;0,46667;0,27586;0,48148;0,19946;0,02387;0,24078;0,01675;0,04674;0,03231;0,07528;0,09045;0,38689;0,22747;0,17422;0,06261;0,19444;0,5
504;0,4;0,51724;0,2963;0,83558;0,03773;0,40781;0,13918;0,1056;0,05775;0,19951;0,04041;0,0815;0,10873;0,16748;0,0543;0,06111;0,0
756;0,23333;0,51724;0,48148;0,85175;0,039;0,44902;0,32603;0,07272;0,03442;0,17258;0,03832;0,04457;0,02961;0,01707;0,02864;0,02222;0,5
653;0,36667;0,41379;0,44444;0,46092;0,04101;0,24295;0,03222;0,14395;0,02649;0,06487;0,12584;0,10338;0,07153;0,06487;0,03294;0,15556;0,5
755;0,66667;0,24138;0,2963;0,89757;0,07181;0,74187;0,25129;0,06757;0,13089;0,23745;0,08982;0,02178;0,10243;0,02837;0,0149;0,15;0,5
163;0,3;0,17241;0,77778;0,98383;0,04338;0,3102;0,52191;0,065;0,04196;0,02509;0,00796;0,01844;0,02718;0,00214;0,01454;0,0;0,0
749;0,43333;0,51724;0,25926;0,89218;0,03645;0,40564;0,56701;0,04491;0,04083;0,15545;0,05988;0,04986;0,01359;0,02573;0,02157;0,02222;0,5
153;0,0;0,58621;0,66667;0,93531;0,05303;0,71367;0,51289;0,10485;0,09508;0,30906;0,07161;0,06808;0,08584;0,016;0,08665;0,23889;0,5
545;0,16667;0,27586;0,81481;0,82749;0,05303;0,45553;0,14562;0,09132;0,13082;0,16646;0,01612;0,05853;0,03147;0,04084;0,03175;0,22222;0,5
560;0,26667;0,82759;0,11111;0,86523;0,04793;0,4013;0,1933;0,13631;0,12263;0,27846;0,25209;0,03939;0,04149;0,0273;0,0546;0,29444;0,5
600;0,26667;0,65517;0,2963;0,73315;0,06907;0,41866;0,07474;0,06102;0,12005;0,24174;0,17651;0,1036;0,25608;0,06123;0,04392;0,08333;0,5
112;0,06667;0,65517;0,51852;0,79245;0,07618;0,63124;0,43814;0,05222;0,22028;0,21726;0,1093;0,13758;0,05293;0,04603;0,04718;0,26667;0,5
227;0,6;0,27586;0,33333;0,83827;0,04811;0,24295;0,05155;0,03213;0,14972;0,0612;0,06554;0,03704;0,02718;0,00284;0,02878;0,23333;0,5
714;0,16667;0,55172;0,51852;0,83019;0,06652;0,36443;0,21005;0,19774;0,01123;0,18666;0,0693;0,06792;0,0123;0,01962;0,02184;0,13333;0,5
104;0,16667;0,55172;0,51852;0,71698;0,06962;0,52061;0,4317;0,08335;0,09012;0,26438;0,08731;0,10703;0,0372;0,01424;0,05193;0,25;0,5
422;0,53333;0,41379;0,25926;0,75202;0,05139;0,19089;0,07732;0,08551;0,04222;0,08446;0,02827;0,06541;0,00858;0,04812;0,02077;0,05;0,5
420;0,23333;0,68966;0,2963;0,67116;0,06561;0,31887;0,08119;0,04308;0,05061;0,09425;0,10637;0,1318;0,0887;0,06412;0,02671;0,10556;0,0
120;0,36667;0,41379;0,44444;0,77898;0,05121;0,59002;0,00644;0,09281;0,26865;0,15606;0,02743;0,11134;0,21316;0,18177;0,1003;0,09444;0,5
54;0,3;0,48276;0,44444;0,22911;0,00656;0,34924;0,0;0,0347;0,07182;0,0355;0,067;0,25716;0,12876;0,63405;0,04006;0,23333;0,5
152;0,0;0,44828;0,81481;0,9407;0,05212;0,6269;0,54124;0,08077;0,14133;0,24235;0,05674;0,0365;0,08441;0,00947;0,36795;0,21667;0,0
404;0,36667;0,37931;0,48148;0,85445;0,03135;0,32321;0,40979;0,00108;0,02808;0,05263;0,02638;0,03535;0,04006;0,02286;0,0178;0,13333;0,5
736;0,66667;0,13793;0,40741;0,4124;0,02643;0,39479;0,0;0,09829;0,09237;0,06671;0,13317;0,43478;0,17496;0,07906;0,04964;0,15;1,0
208;0,16667;0,65517;0,40741;0,86523;0,03955;0,29284;0,1933;0,04713;0,04744;0,14137;0,02471;0,04211;0,0329;0,01247;0,0276;0,03889;0,0
661;0,73333;0,27586;0,18519;0,67116;0,08985;0,21909;0,11985;0,13083;0,10816;0,06793;0,60176;0,09907;0,03004;0,03426;0,03828;0,03333;0,5
606;0,3;0,65517;0,25926;0,50943;0,1283;0,34273;0,03608;0,06575;0,11444;0,12607;0,27136;0,39283;0,07439;0,06369;0,05163;0,1;0,5
9;0,32;0,66897;0,22222;0,4221;0,02406;0,39698;0,0;0,02767;0,05912;0,10955;0,22927;0,31373;0,05694;0,1594;0,02837;0,19444;0,5
636;0,76667;0,03448;0,40741;0,23989;0,00292;0,16703;0,00387;0,02739;0,27539;0,04468;0,0;0,31679;0,15021;0,11144;0,02315;0,13333;0,5
37;0,26667;0,62069;0,33333;0,89488;0,04593;0,31236;0,05155;0,05296;0,02365;0,1481;0,06407;0,0485;0,08298;0,03126;0,02849;0,02222;0,5
453;0,26667;0,55172;0,40741;0,8248;0,05887;0,2603;0,24227;0,0782;0,08966;0,16524;0,09171;0,04921;0,21888;0,0403;0,02967;0,12222;0,5
254;0,16667;0,58621;0,48148;0,87332;0,09222;0,44252;0,30928;0,10708;0,07301;0,2093;0,07998;0,06579;0,103;0,04121;0,08487;0,72222;0,5
304;0,13333;0,55172;0,55556;0,84367;0,07162;0,44252;0,48067;0,17214;0,1441;0,41738;0,08522;0,02387;0,10321;0,00779;0,27929;0,13333;0,0
594;0,66667;0,17241;0,37037;0,29111;0,01112;0,20607;0,01289;0,04823;0,11794;0,06548;0,04774;0,35323;0,15165;0,18787;0,02849;0,2;0,5
739;0,8;0,03448;0,37037;0,38814;0,03609;0,27766;0,0;0,05628;0,03614;0,06304;0,03015;0,51667;0,1525;0,1382;0,0308;0,10556;0,5
734;0,73333;0,2069;0,25926;0,33693;0,0616;0,39262;0,0;0,17466;0,07638;0,09241;0,1273;0,2397;0,203;0,23171;0,08988;0,15;0,5
263;0,2;0,65517;0,37037;0,89218;0,04811;0,47722;0,4317;0,05772;0,03786;0,15055;0,10427;0,06055;0,02146;0,01927;0,03561;0,11667;0,5
298;0,23333;0,48276;0,51852;0,67385;0,07454;0,19523;0,05155;0,08916;0,18315;0,15973;0,13568;0,06683;0,14529;0,02982;0,08668;0,17222;0,5
415;0,3;0,65517;0,25926;0,81402;0,03062;0,37527;0,08376;0,05188;0,02273;0,24847;0,09527;0,07659;0,05293;0,03848;0,0276;0,13889;0,5
151;0,3;0,37931;0,55556;0,93261;0,07035;0,53579;0,31572;0,1056;0,11199;0,7093;0,09255;0,0539;0,09013;0,01691;0,06231;0,36667;0,5
623;0,6;0,2069;0,40741;0,41779;0,00711;0,29501;0,01675;0,04234;0,04797;0,09241;0,2075;0,23561;0,04864;0,10528;0,04955;0,28889;0,5
696;0,43333;0,51724;0,25926;0,38544;0,01804;0,2538;0,01289;0,15424;0,12653;0,1377;0,29376;0,21243;0,09442;0,14489;0,05401;0,17222;0,5
551;0,26667;0,27586;0,7037;0,86792;0,04265;0,47072;0,32216;0,00581;0,03092;0,08262;0,01884;0,036;0,02575;0,02141;0,01958;0,04444;0,5
489;0,2;0,72414;0,2963;0,83558;0,06069;0,47939;0,41881;0,20945;0,04942;0,23623;0,03162;0,1079;0,20458;0,13033;0,05371;0,17778;0,5
148;0,46667;0,24138;0,51852;0,98652;0,03809;0,11497;0,53222;0,03063;0,06376;0,04345;0,00984;0,01424;0,02289;0,00128;0,0;0,13889;0,0
147;0,2;0,44828;0,59259;0,94879;0,05741;0,52061;0,22552;0,06757;0,10188;0,20318;0,07077;0,07556;0,13019;0,02071;0,12611;0,18889;0,5
576;0,23333;0,65517;0,33333;0,8221;0,05048;0,42299;0,08376;0,14212;0,13948;0,34027;0,11307;0,03017;0,02289;0,02928;0,04065;0,14444;0,5
725;0,7;0,24138;0,25926;0,90027;0,05887;0,4013;0,05799;0,0435;0,00284;0,08507;0,06826;0,05886;0,02833;0,01826;0,03154;0,12778;0,5
589;0,86667;0,13793;0,18519;0,79245;0,07563;0,27115;0,22294;0,19475;0,07255;0,07711;0,15829;0,02329;0,02718;0,01274;0,01454;0,09444;0,5
349;0,53333;0,2069;0,48148;0,98652;0,03189;0,28633;0,39046;0,17287;0,0703;0,09608;0,05046;0,02706;0,06295;0,02382;0,04362;0,17222;0,5
464;0,33333;0,68966;0,18519;0,67385;0,07144;0,45119;0,08376;0,05081;0,06838;0,12424;0,24539;0,24189;0,03863;0,06808;0,05697;0,23333;0,5
326;0,5;0,37931;0,33333;0,92183;0,10953;0,141;0,24613;0,05772;0,02022;0,07038;0,05402;0,02193;0,01431;0,02671;0,01068;0,02222;0,5
187;0,46667;0,58621;0,14815;0,64151;0,03171;0,52061;0,07088;0,05845;0,02504;0,11383;0,51947;0,31106;0,03147;0,08923;0,02671;0,15556;0,5
124;0,26667;0,62069;0,33333;0,21563;0,02278;0,44035;0,0;0,03437;0,10882;0,08262;0,39322;0,57133;0,07153;0,27239;0,0727;0,21111;0,5
667;0,73333;0,27586;0,18519;0,80054;0,04483;0,25813;0,03866;0,04748;0,06171;0,13892;0,10197;0,06241;0,04721;0,04025;0,04095;0,03333;0,5
144;0,36667;0,51724;0,33333;0,2965;0,05194;0,22343;0,0;0,02847;0,14483;0,11506;0,10972;0,28585;0,12446;0,11085;0,14065;0,27222;0,5
746;0,43333;0,44828;0,33333;0,85445;0,05832;0,36226;0,51031;0,13448;0,06462;0,21726;0,11997;0,02339;0,01989;0,01417;0,02409;0,02778;0,5
198;0,7;0,41379;0,07407;0,91644;0,01786;0,25163;0,09665;0,03178;0,02154;0,09425;0,50942;0,11527;0,03004;0,019;0,00653;0,08889;0,0
280;0,1;0,72414;0,40741;0,83288;0,05431;0,30586;0,4317;0,11877;0,03654;0,09731;0,14008;0,05772;0,02003;0,01649;0,02611;0,07778;0,0
294;0,43333;0,13793;0,66667;0,55526;0,17459;0,32104;0,0;0,23317;0,24592;0,15361;0,05758;0,10899;0,18486;0,0177;0,03458;0,11111;0,5
401;0,13333;0,86207;0,22222;0,57951;0,07399;0,32321;0,04124;0,10784;0,08378;0,23256;0,18384;0,16442;0,04435;0,082;0,03353;0,13889;0,5
123;0,2;0,72414;0,2963;0,28841;0,02679;0,29718;0,0;0,01826;0,08457;0,14443;0,30025;0,38579;0,11731;0,04191;0,03145;0,16667;0,5
184;0,2;0,86207;0,14815;0,48518;0,03609;0,33406;0,0;0,07307;0,00344;0,11444;0,72969;0,21734;0,07439;0,04946;0,01602;0,13889;0,5
203;0,2;0,55172;0,48148;0,8841;0,04994;0,2256;0,10696;0,0738;0,01969;0,11077;0,10762;0,06803;0,07153;0,01252;0,02344;0,0;0,0
439;0,36667;0,62069;0,22222;0,67655;0,0698;0,30152;0,08763;0,11107;0,03257;0,11077;0,09024;0,09219;0,03147;0,0501;0,02166;0,07778;0,5
247;0,1;0,68966;0,44444;0,88679;0,07235;0,52928;0,34794;0,076;0,1595;0,25643;0,0758;0,06786;0,18884;0,04919;0,07478;0,28889;0,5
416;0,4;0,55172;0,25926;0,86253;0,04392;0,32538;0,24227;0,02449;0,04037;0,13219;0,03497;0,04321;0,02146;0,04287;0,0184;0,06111;0,5
695;0,4;0,41379;0,40741;0,3531;0,03062;0,31887;0,01031;0,04383;0,18976;0,09058;0,14845;0,23976;0,07439;0,11931;0,04777;0,11111;0,5
130;0,23333;0,65517;0,33333;0,77898;0,06342;0,282;0,10696;0,07413;0,0627;0,23133;0,22676;0,17702;0,0372;0,05695;0,05549;0,11111;0,0
403;0,4;0,41379;0,40741;0,87332;0,039;0,27332;0,36469;0,10269;0,0296;0,15055;0,0513;0,0461;0,02289;0,02446;0,02077;0,08889;0,5
619;0,26667;0,58621;0,37037;0,71698;0,04447;0,45119;0,05155;0,24265;0,18784;0,31028;0,17755;0,06841;0,15737;0,05695;0,03798;0,04444;0,5
611;0,5;0,41379;0,2963;0,16981;0,01422;0,40781;0,01031;0,06135;0,05662;0,08874;0,14447;0,45475;0,13019;0,35021;0,04421;0,37778;0,5
710;0,33333;0,58621;0,2963;0,87871;0,0667;0,30369;0,08763;0,20945;0,02385;0,21971;0,27743;0,05728;0,01159;0,01625;0,03056;0,14444;0,5
220;0,23333;0,51724;0,48148;0,95148;0,07035;0,36226;0,24871;0,02008;0,09323;0,20257;0,08417;0,05035;0,04006;0,0607;0,04184;0,05;0,5
712;0,66667;0,24138;0,2963;0,84636;0,04574;0,23861;0,0451;0,06027;0,06971;0,16891;0,08333;0,05417;0,02804;0,0279;0,02632;0,17222;0,5
597;0,93333;0,06897;0,18519;0,26415;0,00219;0,21258;0,00387;0,07015;0,12283;0,03366;0,03434;0,2648;0,09871;0,22898;0,02077;0,2;0,0
715;0,16667;0,58621;0,48148;0,87062;0,07144;0,45553;0,16753;0,20355;0,02002;0,26622;0,0691;0,0587;0,0196;0,02415;0,03214;0,16667;0,5
605;0,63333;0,37931;0,18519;0,80863;0,0636;0,27766;0,11985;0,05296;0,18064;0,13464;0,18216;0,09307;0,07296;0,03891;0,03976;0,09444;0,5
387;0,13333;0,7931;0,2963;0,8221;0,04629;0,27332;0,19072;0,02009;0,01275;0,28764;0,2768;0,05624;0,03433;0,03602;0,03383;0,07222;0,0
758;0,1;0,55172;0,59259;0,86523;0,04866;0,49458;0,07474;0,12461;0,03429;0,21542;0,06512;0,0545;0,0186;0,02054;0,03068;0,02778;0,0
510;0,16667;0,89655;0,14815;0,59569;0,0585;0,25597;0,04897;0,08401;0,01566;0,18482;0,81742;0,31602;0,09871;0,14505;0,03383;0,21667;0,0
268;0,3;0,44828;0,48148;0,91914;0,0729;0,43167;0,30026;0,13667;0,02398;0,10526;0,07119;0,03519;0,01144;0,01129;0,02136;0,0;0,5
645;0,63333;0,24138;0,33333;0,24528;0,00419;0,14967;0,04897;0,05662;0,03066;0,03611;0,16667;0,27025;0,08011;0,13044;0,07893;0,17778;0,0
442;0,16667;0,75862;0,2963;0,75472;0,0636;0,33189;0,11598;0,1608;0,02498;0,17197;0,19619;0,04926;0,02575;0,05058;0,03234;0,1;0,0
497;0,3;0,68966;0,22222;0,84097;0,04028;0,4013;0,10696;0,07413;0,0189;0,05202;0,08647;0,14195;0,05436;0,1048;0,03116;0,03333;0,0
113;0,1;0,72414;0,40741;0,83019;0,0647;0,63341;0,37113;0,05263;0,05973;0,2858;0,1608;0,10567;0,11302;0,01327;0,07834;0,23333;0,0
233;0,26667;0,55172;0,40741;0,96765;0,05249;0,37961;0,54124;0,05114;0,06515;0,10526;0,13254;0,07632;0,01144;0,02104;0,01988;0,08333;0,5
745;0,53333;0,48276;0,18519;0,1752;0,05595;0,44469;0,0;0,20355;0,0773;0,24725;0,35972;0,46888;0,07039;0,22812;0,06267;0,33889;0,5
608;0,3;0,58621;0,33333;0,21024;0,00711;0,30369;0,01933;0,02515;0,07446;0,10588;0,30025;0,40598;0,10014;0,34117;0,07003;0,2;0,0
374;0,4;0,51724;0,2963;0,83288;0,60434;0,35575;0,08763;0,61406;0,3776;0,38372;0,37856;0,03628;0,3133;0,03484;0,77953;0,26667;0,5
234;0,13333;0,65517;0,44444;0,89218;0,0554;0,46421;0,42526;0,05663;0,04876;0,18849;0,13421;0,04768;0,07868;0,0174;0,04659;0,11667;0,5
629;0,26667;0,68966;0,25926;0,0566;0,00219;0,44902;0,07088;0,02374;0,06594;0,19155;0,3191;0,30462;0,06581;0,26939;0,03917;0,31111;0,5
318;0,0;0,31034;0,96296;0,92453;0,06124;0,37093;0,55541;0,09939;0,05636;0,10771;0,02073;0,02166;0,06295;0,01772;0,1184;0,17222;0,0
411;0,6;0,37931;0,22222;0,81402;0,05194;0,25163;0,12887;0,03395;0,0183;0,05447;0,23325;0,0425;0,03577;0,01654;0,02018;0,11111;0,5
743;0,2;0,75862;0,25926;0,41509;0,04338;0,27549;0,0;0,14071;0,04281;0,15973;0,70938;0,30113;0,10129;0,05781;0,04261;0,18333;0,5
359;0,46667;0,44828;0,2963;0,03774;0,13414;0,44252;0,00387;0,32708;0,06667;0,05569;0,12123;0,51356;0,09728;0,2095;0,07893;0,26111;0,5
259;0,06667;0,51724;0,66667;0,90296;0,06743;0,49892;0,54124;0,0548;0,0555;0,22277;0,0938;0,04015;0,16595;0,02409;0,03917;0,21667;0,5
283;0,56667;0,13793;0,51852;0,31267;0,2803;0,24295;0,0;0,3962;0,45497;0,29192;0,02429;0,47002;0,41345;0,1541;0,17596;0,96667;0,5
377;0,46667;0,48276;0,25926;0,85445;0,05194;0,20607;0,21005;0,04126;0,02299;0,16585;0,10218;0,04135;0,02432;0,0403;0,03086;0,17778;0,5
385;0,2;0,75862;0,25926;0,8221;0,04429;0,40781;0,0683;0,07529;0,00905;0,41493;0,19493;0,08134;0,04578;0,05192;0,04659;0,12778;0,5
225;0,13333;0,55172;0,55556;0,90296;0,04702;0,27549;0,50902;0,095;0,06964;0,08752;0,06889;0,0246;0,01574;0,00525;0,0181;0,05;0,0
742;0,13333;0,82759;0,25926;0,65499;0,26371;0,35575;0,0683;0,34908;0,1149;0,44186;0,56972;0,17075;0,12132;0,07055;0,57685;0,06111;0,5
641;0,66667;0,27586;0,25926;0,60108;0,05413;0,22343;0,00387;0,15242;0,07294;0,05936;0,03622;0,10218;0,05579;0,07386;0,027;0,08333;0,5
473;0,23333;0,72414;0,25926;0,81132;0,06379;0,63557;0,43814;0,10194;0,05623;0,20318;0,14322;0,11118;0,103;0,0827;0,03917;0,12222;0,5
348;0,33333;0,55172;0,33333;0,86792;0,19774;0,62907;0,32861;0,60893;0,64202;0,33048;0,05318;0,11074;1,0;0,04517;0,05549;0,29444;0,5
506;0,46667;0,37931;0,37037;0,85445;0,04574;0,36659;0,21005;0,0738;0,03859;0,10771;0,01528;0,04031;0,05007;0,05406;0,02374;0,10556;0,5
770;0,4;0,51724;0,2963;0,7628;0,04338;0,29718;0,11598;0,05844;0,03462;0,23623;0,12123;0,09018;0,03562;0,02929;0,05855;0,02222;0,0
723;0,46667;0,31034;0,44444;0,88949;0,03135;0,41866;0,25515;0,0621;0,00681;0,12913;0,1206;0,07577;0,01416;0,02259;0,02623;0,17222;0,5
705;0,2;0,44828;0,59259;0,83288;0,06051;0,49024;0,17784;0,1305;0,02716;0,21053;0,14154;0,01686;0,02861;0,01643;0,02582;0,18889;0,5
620;0,13333;0,86207;0,22222;0,83019;0,09003;0,50759;0,15464;0,26606;0,04625;0,19461;0,29564;0,05264;0,08155;0,02917;0,03116;0,03333;0,5
669;0,56667;0,13793;0,51852;0,15633;0,02788;0,33189;0,00387;0,11332;0,05616;0,1224;0,00963;0,23223;0,08011;0,35187;0,027;0,18333;0,5
763;0,16667;0,34483;0,74074;0,84906;0,30108;0,61171;0,47165;0,2752;0,24856;0,50918;0,10155;0,03759;0,08069;0,01251;0,03694;0,51667;0,5
557;0,5;0,17241;0,55556;0,88679;0,0647;0,2538;0,42268;0,16478;0,06435;0,10465;0,03266;0,02597;0,0329;0,00974;0,01988;0,12222;0,0
578;0,3;0,65517;0,25926;0,33154;0,01932;0,30586;0,05155;0,08152;0,14371;0,1481;0,43153;0,33168;0,05579;0,10775;0,07893;0,23333;0,5
86;0,53333;0,27586;0,40741;0,95148;0,03572;0,20607;0,13918;0,04964;0,05312;0,041;0,08899;0,04784;0,08584;0,03024;0,01543;0,0;0,5
243;0,5;0,24138;0,48148;0,70081;0,07983;0,2256;0,07088;0,04347;0,05728;0,0661;0,07663;0,20223;0,02575;0,03351;0,02315;0,11111;0,5
160;0,3;0,34483;0,59259;0,96226;0,06597;0,57484;0,37758;0,10966;0,04744;0,12974;0,02031;0,04086;0,08155;0,03281;0,02819;0,03278;0,5
525;0,26667;0,75862;0,18519;0,80593;0,04155;0,5423;0,11598;0,05886;0,0483;0,10771;0,15306;0,08565;0,05007;0,06482;0,02789;0,24444;0,5
36;0,7;0,17241;0,33333;0,96496;0,06488;0,36659;0,17784;0,06724;0,04037;0,13158;0,07747;0,03453;0,28183;0,019;0,02107;0,05556;0,5
541;0,16667;0,44828;0,62963;0,87601;0,04502;0,30803;0,24871;0,02192;0,03475;0,13035;0,01549;0,03999;0,02146;0,02708;0,01869;0,18333;0,5
171;0,23333;0,75862;0,22222;0,58221;0,06251;0,56616;0,0;0,07488;0,04949;0,11322;0,29711;0,33315;0,09728;0,15276;0,1184;0,16111;0,0
671;0,63333;0,24138;0,33333;0,13208;0,00109;0,36443;0,02577;0,04458;0,04883;0,04284;0,06554;0,23065;0,07725;0,3363;0,01958;0,28333;0,5
663;0,33333;0,62069;0,25926;0,16981;0,0636;0,37744;0,01933;0,22182;0,08418;0,17381;0,32747;0,35399;0,07725;0,23942;0,07389;0,24444;0,5
735;0,56667;0,13793;0,51852;0,47709;0,05121;0,32755;0,0;0,12535;0,17351;0,14015;0,0626;0,2205;0,19714;0,11486;0,03056;0,14444;0,5
96;0,06667;0,62069;0,55556;0,92722;0,04593;0,42516;0,44459;0,05114;0,02795;0,18543;0,09736;0,03491;0,02146;0,01766;0,03887;0,26667;0,5
564;0,26667;0,7931;0,14815;0,87601;0,05249;0,34056;0,1933;0,14652;0,05292;0,18115;0,32873;0,04141;0,04292;0,02071;0,03442;0,43333;0,5
241;0,23333;0,68966;0,2963;0,79515;0,04374;0,25597;0,07088;0,05041;0,05339;0,13464;0,13296;0,10687;0,01574;0,04603;0,03056;0,08333;0,0
575;0,23333;0,65517;0,33333;0,84367;0,06816;0,27549;0,13531;0,22912;0,02828;0,17625;0,25147;0,04577;0,02003;0,02853;0,03917;0,16111;0,5
